id,name,link
Reg1368,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.05.2019",/vfs/credit/fzlist/fz218list-20190501.xls
Reg1369,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.04.2019",/vfs/credit/fzlist/fz218list-20190401.xls
Reg1370,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.03.2019",/vfs/credit/fzlist/fz218list-20190301.xls
Reg1371,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.02.2019",/vfs/credit/fzlist/fz218list-20190201.xls
Reg1372,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.01.2019",/vfs/credit/fzlist/fz218list-20190101.xls
Reg1373,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.12.2018",/vfs/credit/fzlist/fz218list-20181201.xls
Reg1374,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.11.2018",/vfs/credit/fzlist/fz218list-20181101.xls
Reg1375,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.10.2018",/vfs/credit/fzlist/fz218list-20181001.xls
Reg1376,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.09.2018",/vfs/credit/fzlist/fz218list-20180901.xls
Reg1377,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.08.2018",/vfs/credit/fzlist/fz218list-20180801.xls
Reg1378,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.07.2018",/vfs/credit/fzlist/fz218list-20180701.xls
Reg1379,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.06.2018",/vfs/credit/fzlist/fz218list-20180601.xls
Reg1380,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.05.2018",/vfs/credit/fzlist/fz218list-20180501.xls
Reg1381,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.04.2018",/vfs/credit/fzlist/fz218list-20180401.xls
Reg1382,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.03.2018",/vfs/credit/fzlist/fz218list-20180301.xls
Reg1383,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.02.2018",/vfs/credit/fzlist/fz218list-20180201.xls
Reg1384,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.01.2018",/vfs/credit/fzlist/fz218list-20180101.xls
Reg1385,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.12.2017",/vfs/credit/fzlist/fz218list-20171201.xls
Reg1386,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.11.2017",/vfs/credit/fzlist/fz218list-20171101.xls
Reg1387,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.10.2017",/vfs/credit/fzlist/fz218list-20171001.xls
Reg1388,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.09.2017",/vfs/credit/fzlist/fz218list-20170901.xls
Reg1389,"Информация о кредитных организациях, соответствующих требованиям части 18 статьи 25 Федерального закона от 29.07.2017 № 218-ФЗ «О публично-правовой компании по защите прав граждан - участников долевого строительства при несостоятельности (банкротстве) застройщиков и о внесении изменений в отдельные законодательные акты Российской Федерации» по состоянию на: - 01.08.2017",/vfs/credit/fzlist/fz218list-20170801.xls
Reg1390,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.07.2017",/vfs/credit/fzlist/fz214list-20170701.xls
Reg1391,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.06.2017",/vfs/credit/fzlist/fz214list-20170601.xls
Reg1392,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.05.2017",/vfs/credit/fzlist/fz214list-20170501.xls
Reg1393,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.04.2017",/vfs/credit/fzlist/fz214list-20170401.xls
Reg1394,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.03.2017",/vfs/credit/fzlist/fz214list-20170301.xls
Reg1395,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.02.2017",/vfs/credit/fzlist/fz214list-20170201.xls
Reg1396,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.01.2017",/vfs/credit/fzlist/fz214list-20170101.xls
Reg1397,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.12.2016",/vfs/credit/fzlist/fz214list-20161201.xls
Reg1398,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.11.2016",/vfs/credit/fzlist/fz214list-20161101.xls
Reg1399,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.10.2016",/vfs/credit/fzlist/fz214list-20161001.xls
Reg1400,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.09.2016",/vfs/credit/fzlist/fz214list-20160901.xls
Reg1401,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.08.2016",/vfs/credit/fzlist/fz214list-20160801.xls
Reg1402,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.07.2016",/vfs/credit/fzlist/fz214list-20160701.xls
Reg1403,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.06.2016",/vfs/credit/fzlist/fz214list-20160601.xls
Reg1404,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.05.2016",/vfs/credit/fzlist/fz214list-20160501.xls
Reg1405,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.04.2016",/vfs/credit/fzlist/fz214list-20160401.xls
Reg1406,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.03.2016",/vfs/credit/fzlist/fz214list-20160301.xls
Reg1407,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.02.2016",/vfs/credit/fzlist/fz214list-20160201.xls
Reg1408,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.01.2016",/vfs/credit/fzlist/fz214list-20160101.xls
Reg1409,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.12.2015",/vfs/credit/fzlist/fz214list-20151201.xls
Reg1410,"Информация о кредитных организациях, соответствующих требованиям части 1 статьи 15.1 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.10.2015",/vfs/credit/fzlist/fz214list-20151001.xls
Reg1411,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.10.2017",/vfs/credit/fzlist/fz185list-20171001.xls
Reg1412,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.07.2017",/vfs/credit/fzlist/fz185list-20170701.xls
Reg1413,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.04.2017",/vfs/credit/fzlist/fz185list-20170401.xls
Reg1414,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.01.2017",/vfs/credit/fzlist/fz185list-20170101.xls
Reg1415,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.10.2016",/vfs/credit/fzlist/fz185list-20161001.xls
Reg1416,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.07.2016",/vfs/credit/fzlist/fz185list-20160701.xls
Reg1417,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.04.2016",/vfs/credit/fzlist/fz185list-20160401.xls
Reg1418,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.01.2016",/vfs/credit/fzlist/fz185list-20160101.xls
Reg1419,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.10.2015",/vfs/credit/fzlist/fz185list-20151001.xls
Reg1420,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.07.2015",/vfs/credit/fzlist/fz185list-20150701.xls
Reg1421,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.04.2015",/vfs/credit/fzlist/fz185list-20150401.xls
Reg1422,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.01.2015",/vfs/credit/fzlist/fz185list-20150101.xls
Reg1423,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.10.2014",/vfs/credit/fzlist/fz185list-20141001.xls
Reg1424,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.07.2014",/vfs/credit/fzlist/fz185list-20140701.xls
Reg1425,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.04.2014",/vfs/credit/fzlist/fz185list-20140401.xls
Reg1426,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.01.2014",/vfs/credit/fzlist/fz185list-20140101.xls
Reg1427,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.10.2013",/vfs/credit/fzlist/fz185list-20131001.xls
Reg1428,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.07.2013",/vfs/credit/fzlist/fz185list-20130701.xls
Reg1429,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.04.2013",/vfs/credit/fzlist/fz185list-20130401.xls
Reg1430,"Информация о кредитных организациях, которые соответствуют требованиям к размеру собственных средств (капитала), установленным частью 2 статьи 176 Жилищного кодекса Российской Федерации и частью 6.1 статьи 20 Федерального закона «О Фонде содействия реформированию жилищно-коммунального хозяйства» по состоянию на: - 01.01.2013",/vfs/credit/fzlist/fz185list-20130101.xls
Reg1431,"Информация о банках, соответствующих требованиям части 3 статьи 15.5 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.04.2018",/vfs/credit/fzlist/fz000list-20180401.xls
Reg1432,"Информация о банках, соответствующих требованиям части 3 статьи 15.5 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.01.2018",/vfs/credit/fzlist/fz000list-20180101.xls
Reg1433,"Информация о банках, соответствующих требованиям части 3 статьи 15.5 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.10.2017",/vfs/credit/fzlist/fz000list-20171001.xls
Reg1434,"Информация о банках, соответствующих требованиям части 3 статьи 15.5 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 11.07.2017",/vfs/credit/fzlist/fz000list-20170711.xls
Reg1435,"Информация о банках, соответствующих требованиям части 3 статьи 15.5 Федерального закона от 30 декабря 2004 года № 214-ФЗ «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости и о внесении изменений в некоторые законодательные акты Российской Федерации» по состоянию на: - 01.07.2017",/vfs/credit/fzlist/fz000list-20170701.xls
